employee_id,name,age,gender,department,region,category,salary,sales,experience_years,join_date,performance_score,email,status
900,Suresh Verma,23.0,Male,Operations,East,C,62051.0,75941,25,2017-05-09,4.2,suresh.verma900@example.com,Inactive
901,Bhavana Das,42.0,Female,HR,West,B,69248.0,17584,34,2024-08-26,3.8,bhavana.das901@example.com,Active
902,Aditya Kumar,36.0,Male,Sales,South,C,120619.0,36297,3,2015-04-09,2.5,aditya.kumar902@example.com,Inactive
903,Harsha Gupta,56.0,Female,,South,C,94531.0,27050,34,2024-08-05,4.5,harsha.gupta903@example.com,Inactive
904,Ananya Patel,60.0,Male,Operations,East,B,128846.0,79203,13,2024-05-19,2.7,ananya.patel904@example.com,Inactive
905,Akash Singh,26.0,Male,IT,South,C,80788.0,91137,10,2016-01-03,1.3,akash.singh905@example.com,Inactive
906,Deepika Naidu,52.0,Female,HR,South,A,67333.0,26509,0,2021-10-18,4.2,deepika.naidu906@example.com,Active
907,Aarav Naidu,57.0,Female,HR,South,C,131752.0,29239,19,2016-10-07,3.2,aarav.naidu907@example.com,Inactive
908,Neha Singh,24.0,Male,Marketing,West,C,78782.0,92556,35,2017-02-04,2.1,neha.singh908@example.com,Inactive
909,Kiran Kumar,57.0,Male,HR,South,A,127664.0,20561,11,2019-05-03,4.3,kiran.kumar909@example.com,Inactive
910,Keerthi Verma,41.0,Male,Finance,West,A,45322.0,10061,34,2019-11-25,1.4,keerthi.verma910@example.com,Active
911,Suresh Naidu,56.0,Female,IT,North,B,117535.0,42234,25,2019-09-12,4.4,suresh.naidu911@example.com,Active
912,Meera Sharma,46.0,Female,IT,North,C,52456.0,71502,22,2017-06-21,3.4,meera.sharma912@example.com,Active
913,Rahul Patel,28.0,Female,Operations,South,C,,11410,9,2019-01-26,3.5,rahul.patel913@example.com,Inactive
914,Priya Gupta,60.0,Female,HR,West,B,42905.0,70850,10,2025-09-21,2.1,,Inactive
915,Aarav Sharma,29.0,Female,Finance,South,B,119259.0,93599,19,2020-05-02,1.2,aarav.sharma915@example.com,Inactive
916,Nikhil Naidu,33.0,Female,Marketing,West,A,141833.0,42125,23,2024-05-02,2.2,nikhil.naidu916@example.com,Active
917,Rohit Kumar,50.0,Female,IT,North,B,33318.0,80681,0,2022-02-07,4.2,rohit.kumar917@example.com,Active
918,Charan Verma,30.0,Female,Finance,North,A,65209.0,54654,31,2024-12-12,3.4,charan.verma918@example.com,Inactive
919,Keerthi Rao,60.0,Female,Finance,North,B,79477.0,68118,10,2018-01-28,1.3,keerthi.rao919@example.com,Active
920,Neha Kumar,40.0,Male,HR,West,B,37550.0,8161,30,2023-03-11,1.0,neha.kumar920@example.com,Active
921,Keerthi Kumar,58.0,Female,Operations,North,A,122683.0,6260,22,2017-09-03,5.0,keerthi.kumar921@example.com,Inactive
922,Kiran Reddy,46.0,Female,IT,East,B,37551.0,23239,6,2025-08-26,3.7,kiran.reddy922@example.com,Inactive
923,Rohit Sharma,60.0,Male,Finance,South,C,115976.0,95941,18,2019-03-20,2.2,rohit.sharma923@example.com,Inactive
924,Priya Kumar,57.0,Female,Operations,West,C,145396.0,16518,12,2022-09-14,4.0,priya.kumar924@example.com,Active
925,Lavanya Verma,59.0,Male,Sales,East,C,145843.0,31587,3,2024-03-21,1.8,lavanya.verma925@example.com,Inactive
926,Deepika Rao,33.0,Female,Operations,West,B,73465.0,15395,29,2017-01-12,2.7,deepika.rao926@example.com,Active
927,Rohit Das,24.0,Female,Sales,East,A,121639.0,26675,2,2018-12-18,4.7,rohit.das927@example.com,Inactive
928,Bhavana Singh,55.0,Female,Sales,North,C,128374.0,29198,4,2022-04-08,3.7,bhavana.singh928@example.com,Active
929,Nikhil Singh,52.0,Female,,South,C,103226.0,88385,23,2018-06-12,4.0,nikhil.singh929@example.com,Inactive
930,Lavanya Gupta,21.0,Female,IT,East,B,124441.0,4918,10,2019-11-16,3.1,lavanya.gupta930@example.com,Active
931,Pooja Rao,49.0,Male,HR,East,A,114173.0,72389,30,2019-07-30,2.1,pooja.rao931@example.com,Active
932,Charan Kumar,41.0,Female,HR,West,A,71716.0,50223,22,2022-04-28,1.2,charan.kumar932@example.com,Active
933,Nikhil Naidu,57.0,Female,Marketing,West,C,105076.0,23261,28,2021-10-27,1.5,nikhil.naidu933@example.com,Inactive
934,Vihaan Sharma,34.0,Male,HR,West,C,129270.0,23666,5,2021-04-10,2.4,vihaan.sharma934@example.com,Inactive
935,Charan Das,33.0,Female,Finance,South,B,104602.0,33841,0,2025-12-14,4.1,charan.das935@example.com,Active
936,Aarav Kumar,52.0,Female,HR,South,A,113427.0,97637,18,2024-07-10,4.6,aarav.kumar936@example.com,Active
937,Priya Gupta,60.0,Male,IT,East,A,122408.0,48132,28,2017-04-05,4.0,priya.gupta937@example.com,Inactive
938,Sai Das,34.0,Female,Operations,East,B,98951.0,72164,17,2022-04-11,4.2,sai.das938@example.com,Inactive
939,Sneha Gupta,47.0,Male,HR,East,B,81196.0,41277,33,2020-11-02,4.7,sneha.gupta939@example.com,Inactive
940,Rahul Naidu,51.0,Female,Operations,North,C,45621.0,2902,4,2024-03-02,3.1,rahul.naidu940@example.com,Active
941,Divya Rao,34.0,Female,Sales,North,C,46276.0,57352,14,2015-08-12,1.8,divya.rao941@example.com,Active
942,Rohit Rao,39.0,Male,Finance,North,C,31618.0,33403,14,2025-02-03,5.0,rohit.rao942@example.com,Inactive
943,Aarav Naidu,32.0,Male,Marketing,East,A,63208.0,13919,2,2025-10-11,4.0,aarav.naidu943@example.com,Inactive
944,Akash Verma,54.0,Female,Operations,North,B,148833.0,50844,26,2019-08-21,1.9,,Inactive
945,Sai Patel,35.0,Male,Sales,South,A,35055.0,73786,3,2020-03-16,4.3,sai.patel945@example.com,Active
946,Kiran Patel,43.0,Female,HR,West,A,37083.0,38729,19,2023-01-16,3.4,kiran.patel946@example.com,Active
947,Lavanya Singh,27.0,Male,Sales,South,A,146557.0,34727,6,2022-01-10,1.7,lavanya.singh947@example.com,Inactive
948,Lavanya Sharma,23.0,Female,IT,South,A,,38179,23,2021-12-22,1.3,lavanya.sharma948@example.com,Active
949,Meera Reddy,36.0,Female,Operations,East,C,124891.0,56536,11,2017-01-06,4.4,meera.reddy949@example.com,Active
950,Sneha Das,44.0,Female,Operations,West,A,57957.0,48837,24,2018-08-23,3.0,sneha.das950@example.com,Inactive
951,Sai Singh,49.0,Male,Operations,West,C,124836.0,98457,1,2016-06-01,2.6,sai.singh951@example.com,Active
952,Akash Sharma,37.0,Female,HR,East,B,96490.0,43385,28,2018-02-25,3.7,akash.sharma952@example.com,Active
953,Arjun Das,26.0,Male,HR,South,B,30004.0,12079,0,2020-06-23,3.2,arjun.das953@example.com,Inactive
954,Aditya Sharma,49.0,Female,Sales,South,A,91819.0,68650,5,2015-01-31,2.9,aditya.sharma954@example.com,Inactive
955,Akash Singh,60.0,Male,Finance,East,C,33715.0,62746,26,2015-05-05,2.0,akash.singh955@example.com,Active
956,Suresh Verma,23.0,Female,Finance,West,C,146836.0,64440,9,2025-11-17,2.1,suresh.verma956@example.com,Inactive
957,Pooja Sharma,21.0,Male,Operations,West,A,100835.0,99961,33,2016-09-21,2.9,pooja.sharma957@example.com,Active
958,Varun Naidu,21.0,Female,Sales,North,A,57493.0,92849,11,2024-01-02,3.6,varun.naidu958@example.com,Inactive
959,Keerthi Singh,58.0,Female,Operations,East,B,119379.0,51835,18,2023-04-20,2.2,keerthi.singh959@example.com,Active
960,Meera Rao,31.0,Male,Operations,West,B,61092.0,91558,19,2023-01-08,3.5,meera.rao960@example.com,Active
961,Keerthi Gupta,47.0,Male,Operations,East,A,94618.0,28400,7,2020-07-01,4.0,keerthi.gupta961@example.com,Inactive
962,Lavanya Gupta,54.0,Female,Operations,North,C,48391.0,37628,22,2019-08-26,2.2,lavanya.gupta962@example.com,Active
963,Arjun Das,59.0,Female,HR,East,B,79654.0,35169,4,2024-01-19,2.9,arjun.das963@example.com,Active
964,Sneha Naidu,40.0,Female,IT,North,B,96708.0,66739,19,2022-05-28,3.0,sneha.naidu964@example.com,Inactive
965,Ananya Rao,37.0,Male,HR,North,B,88781.0,47587,35,2022-10-21,4.0,ananya.rao965@example.com,Active
966,Pooja Verma,33.0,Male,IT,South,C,71798.0,16022,3,2016-12-03,2.2,pooja.verma966@example.com,Inactive
967,Aarav Sharma,59.0,Male,Finance,East,A,39217.0,43788,32,2023-08-11,2.5,aarav.sharma967@example.com,Inactive
968,Priya Singh,37.0,Female,Sales,East,B,40025.0,86628,31,2019-11-25,4.3,priya.singh968@example.com,Inactive
969,Krishna Patel,53.0,Female,HR,West,C,77653.0,56214,26,2016-06-28,3.1,krishna.patel969@example.com,Active
970,Vihaan Rao,34.0,Male,IT,East,A,94828.0,16547,15,2024-05-01,3.0,vihaan.rao970@example.com,Inactive
971,Harsha Kumar,26.0,Male,HR,West,B,138815.0,69823,18,2020-06-25,3.8,harsha.kumar971@example.com,Inactive
972,Lavanya Rao,55.0,Male,IT,East,B,48212.0,53400,20,2022-10-25,1.1,lavanya.rao972@example.com,Active
973,Lavanya Naidu,27.0,Male,Operations,South,C,,79449,32,2019-01-05,4.7,lavanya.naidu973@example.com,Active
974,Aditya Das,58.0,Male,Marketing,North,B,53005.0,26878,27,2015-04-04,4.1,aditya.das974@example.com,Inactive
975,Mohan Verma,48.0,Female,HR,South,C,143803.0,70729,26,2025-02-17,2.9,mohan.verma975@example.com,Active
976,Lavanya Naidu,43.0,Male,IT,North,C,87989.0,11673,25,2017-08-20,2.1,lavanya.naidu976@example.com,Active
977,Ananya Rao,52.0,Male,Marketing,West,C,117733.0,24791,17,2017-03-22,5.0,ananya.rao977@example.com,Inactive
978,Harsha Das,46.0,Female,Finance,South,C,109457.0,85264,13,2019-02-03,4.2,harsha.das978@example.com,Active
979,Rahul Das,45.0,Female,Finance,South,B,136324.0,86127,8,2018-02-01,1.1,rahul.das979@example.com,Active
980,Rohit Gupta,58.0,Male,Operations,East,C,73974.0,66293,21,2023-10-27,2.6,rohit.gupta980@example.com,Inactive
981,Neha Kumar,32.0,Female,Sales,East,A,64987.0,1683,12,2022-11-04,1.2,neha.kumar981@example.com,Inactive
982,Pooja Das,22.0,Male,Sales,North,A,39561.0,94725,8,2018-10-12,3.9,pooja.das982@example.com,Inactive
983,Lavanya Reddy,52.0,Male,,North,C,125127.0,11313,21,2015-09-23,2.6,lavanya.reddy983@example.com,Active
984,Rahul Naidu,60.0,Female,HR,North,C,68980.0,12973,25,2024-08-14,4.3,rahul.naidu984@example.com,Active
985,Isha Kumar,56.0,Female,Marketing,South,A,99174.0,78165,33,2018-03-19,2.7,isha.kumar985@example.com,Active
986,Isha Das,50.0,Female,HR,East,C,86832.0,83265,12,2023-05-16,1.8,isha.das986@example.com,Active
987,Keerthi Reddy,55.0,Male,IT,South,B,,37039,0,2024-08-02,3.0,keerthi.reddy987@example.com,Inactive
988,Akash Sharma,50.0,Male,IT,East,B,43287.0,94359,5,2021-06-03,2.2,akash.sharma988@example.com,Active
989,Deepika Reddy,25.0,Female,Operations,South,A,54664.0,62415,0,2022-01-15,1.3,deepika.reddy989@example.com,Active
990,Divya Verma,30.0,Female,Operations,West,A,43393.0,64616,24,2019-09-29,2.7,divya.verma990@example.com,Active
991,Akash Naidu,,Male,HR,South,B,83065.0,12751,17,2022-07-04,1.1,akash.naidu991@example.com,Inactive
992,Charan Verma,36.0,Male,Sales,South,B,97843.0,44878,12,2023-01-24,2.0,charan.verma992@example.com,Inactive
993,Nikhil Reddy,57.0,Male,HR,North,B,112983.0,35916,24,2020-01-17,2.5,nikhil.reddy993@example.com,Inactive
994,Kiran Reddy,30.0,Female,IT,West,A,108017.0,94540,35,2018-04-16,3.1,kiran.reddy994@example.com,Active
995,Sneha Reddy,30.0,Female,Sales,South,B,79379.0,5166,13,2020-07-26,1.0,sneha.reddy995@example.com,Active
996,Rahul Reddy,56.0,Male,IT,West,A,62572.0,45579,33,2024-07-10,2.1,rahul.reddy996@example.com,Active
997,Pooja Sharma,24.0,Male,Sales,East,C,109666.0,20972,20,2020-01-13,2.7,pooja.sharma997@example.com,Inactive
998,Akash Patel,23.0,Female,Marketing,West,C,35376.0,17723,28,2023-02-28,4.8,akash.patel998@example.com,Active
999,Meera Naidu,52.0,Male,Marketing,South,B,56853.0,54546,15,2017-07-25,4.1,meera.naidu999@example.com,Active
1000,Bhavana Naidu,57.0,Female,Finance,West,B,52004.0,56651,9,2020-09-21,3.2,bhavana.naidu1000@example.com,Inactive
1,Vihaan Naidu,26.0,Female,Finance,East,A,148121.0,21927,8,2018-10-13,3.2,vihaan.naidu1@example.com,Active
2,Rahul Sharma,48.0,Male,Marketing,North,C,30864.0,19635,8,2023-11-11,4.6,rahul.sharma2@example.com,Inactive
3,Deepika Gupta,57.0,Female,Sales,South,C,130767.0,84723,33,2021-05-02,4.2,deepika.gupta3@example.com,Inactive
4,Aarav Gupta,53.0,Female,Marketing,East,C,117380.0,5173,11,2023-02-20,4.3,aarav.gupta4@example.com,Inactive
5,Harsha Naidu,31.0,Female,Marketing,North,A,39606.0,77834,5,2024-04-29,3.5,harsha.naidu5@example.com,Active
6,Charan Kumar,35.0,Female,Marketing,South,C,149164.0,64414,11,2016-09-21,5.0,charan.kumar6@example.com,Inactive
7,Aisha Rao,,Female,Sales,West,A,63601.0,15237,4,2020-09-21,2.4,aisha.rao7@example.com,Active
8,Arjun Gupta,21.0,Female,Sales,East,B,120990.0,5329,35,2018-10-03,2.7,arjun.gupta8@example.com,Active
9,Aditya Patel,47.0,Male,Operations,West,C,117655.0,41129,9,2025-03-31,3.6,aditya.patel9@example.com,Inactive
10,Lavanya Gupta,44.0,Female,Finance,North,C,112525.0,18827,29,2022-06-30,1.1,lavanya.gupta10@example.com,Inactive
11,Bhavana Rao,40.0,Male,IT,East,C,72579.0,14733,34,2023-02-23,2.5,bhavana.rao11@example.com,Inactive
12,Arjun Naidu,53.0,Male,Finance,South,A,35639.0,26449,17,2021-05-01,1.9,arjun.naidu12@example.com,Inactive
13,Arjun Kumar,56.0,Male,Marketing,East,C,148212.0,76752,31,2018-10-26,2.6,arjun.kumar13@example.com,Active
14,Akash Singh,29.0,Female,IT,North,C,133615.0,7872,23,2024-08-30,2.8,akash.singh14@example.com,Inactive
15,Rohit Kumar,34.0,Male,Finance,West,B,55227.0,66598,16,2024-04-20,4.7,rohit.kumar15@example.com,Inactive
16,Meera Reddy,39.0,Male,Finance,West,B,109357.0,15085,29,2021-06-07,4.1,meera.reddy16@example.com,Inactive
17,Priya Rao,38.0,Female,Marketing,East,A,62560.0,24882,7,2015-03-23,2.7,priya.rao17@example.com,Inactive
18,Keerthi Patel,51.0,Male,Sales,North,B,48553.0,67075,18,2022-11-30,3.3,keerthi.patel18@example.com,Active
19,Rohit Gupta,35.0,Female,IT,North,C,67367.0,2700,31,2022-07-22,1.7,rohit.gupta19@example.com,Active
20,Sneha Singh,31.0,Male,Marketing,East,C,69682.0,13079,6,2019-12-19,3.5,sneha.singh20@example.com,Inactive
21,Mohan Verma,54.0,Male,IT,North,C,81430.0,57709,27,2020-10-19,2.4,mohan.verma21@example.com,Inactive
22,Krishna Verma,34.0,Male,IT,West,C,57285.0,43194,35,2015-05-03,1.2,krishna.verma22@example.com,Active
23,Keerthi Gupta,39.0,Male,Finance,East,A,117942.0,62065,14,2019-08-24,1.9,keerthi.gupta23@example.com,Inactive
24,Aisha Singh,33.0,Male,Sales,South,A,67589.0,61306,22,2021-03-10,3.5,aisha.singh24@example.com,Inactive
25,Suresh Kumar,39.0,Male,Sales,East,C,43857.0,11848,13,2025-10-03,2.5,suresh.kumar25@example.com,Inactive
